models/index_A03/model_w3_fixed_step_10000.pt,66.56465187452181,1.3550114766641164
models/index_A03/model_w3_fixed_step_20000.pt,72.53251721499618,1.2823259372609028
models/index_A03/model_w3_fixed_step_30000.pt,82.17291507268554,1.1484315225707729
models/index_A03/model_w3_fixed_step_40000.pt,82.24942616679418,1.1461361897475133
models/index_A03/model_w3_fixed_step_50000.pt,80.26013771996939,1.1721499617444529
models/index_A03/model_w3_fixed_step_60000.pt,82.70849273144606,1.132364192807957
models/index_A03/model_w3_fixed_step_70000.pt,75.28691660290741,1.2570772762050497
models/index_A03/model_w3_fixed_step_80000.pt,81.79035960214232,1.152257077276205
models/index_A03/model_w3_fixed_step_90000.pt,75.66947207345065,1.2387146136189748
models/index_A03/model_w3_fixed_step_100000.pt,78.4238714613619,1.2027543993879113
models/index_A03/model_w3_fixed_step_110000.pt,79.1124713083397,1.1912777352716144
models/index_A03/model_w3_fixed_step_120000.pt,79.265493496557,1.1859219586840093
models/index_A03/model_w3_fixed_step_130000.pt,80.9487375669472,1.162203519510329
models/index_A03/model_w3_fixed_step_140000.pt,75.51644988523336,1.2448355011476664
models/index_A03/model_w3_fixed_step_150000.pt,76.97016067329763,1.2203519510328997
models/index_A03/model_w3_fixed_step_160000.pt,81.79035960214232,1.1507268553940322
models/index_A03/model_w3_fixed_step_170000.pt,75.51644988523336,1.24407039020658
models/index_A03/model_w3_fixed_step_180000.pt,75.59296097934201,1.2486610558530986
models/index_A03/model_w3_fixed_step_190000.pt,75.82249426166794,1.2433052792654935
models/index_A03/model_w3_fixed_step_200000.pt,78.19433817903597,1.2111706197398622
models/index_A03/model_w3_fixed_step_200000.pt,73.9097169089518,1.2746748278500382
